author;nbr_publication
D. Russell Luke;16
Saul Vargas;1
Charles Byrne;5
Imre J. Rudas;117
Bernd Hofmann 0001;5
Matteo Novaga;12
Manuel Laguna;34
Magda Komorníková;15
Mark A. Anastasio;39
Alek Felstiner;2
Johan A. K. Suykens;200
Jonathan E. Rowe;51
Benedikt Wirth;29
Haym Hirsh;55
Eric Todd Quinto;11
Jesse Weaver;5
Neal Lathia;7
Fabian Flöck;6
Chris Lintott;4
Eric Pacuit;36
Irina Perfilieva;92
Hao Wang 0025;2
Florian Schaub;24
Max A. Little;12
Kevin M. Passino;62
Marco Gribaudo;19
Piero P. Bonissone;53
Matthew Blumberg;3
Enrico Motta;205
Paul P. B. Eggermont;2
Peng Dai;14
Claude Castelluccia;57
Ritu Arora;9
Matteo Fischetti;27
Jeffrey P. Bigham;137
Alex 'Sandy' Pentland;25
Geraldo R. Mateus;7
Juan C. Villegas;2
Dino Pedreschi;105
Dain Kaplan;4
Thomas W. Deutsch;2
Binoy Ravindran;138
Slawomir Zadrozny;101
Scott Rettberg;3
Kalyanmoy Deb;249
Xiaodong Li 0001;82
Pam Mueller;2
Desiree Maldonado Carvalho;2
Lynne Parker;2
Martin V. Butz;78
Martín Gómez Ravetti;12
Rhyd Lewis;11
José Fernando Oliveira;17
Harith Alani;77
Han-Lim Choi;63
Giacomo Indiveri;102
Thomas A. Young;2
Atsuyuki Morishima;38
Brett Borden;7
Radko Mesiar;204
Mila Nikolova;48
Denny Vrandecic;33
Puneet Singla;17
Nicanor Quijano;54
Mark E. Kotanchek;11
Yongji Wang;45
José C. Príncipe;388
Juanjo Peiró;4
El-Ghazali Talbi;187
Laurent Younes;70
Martijn C. Willemsen;23
Enric Trillas;53
Winter Mason;4
Pietro S. Oliveto;27
Philippe Salembier;59
George A. Kastis;3
Michael P. O'Mahony;10
J. Marcos Moreno-Vega;51
Rainer Kress 0001;12
Ahmad Alhindi;4
Shlomo Berkovsky;31
Nele Verbiest;6
Holger Rauhut;30
Alberto Nannarelli;27
Vladimir Filkov;47
Teodor Gabriel Crainic;25
Alberto José Bugarín Diz;7
Mariana Damova;5
Athanasios Migdalas;25
Manuel Lozano 0001;37
Raca Todosijevic;10
Carole A. Goble;129
Ali A. Minai;38
Liliana Borcea;6
B. Balachandran;2
Piero Fraternali;55
Christian Bizer;63
Gabriele Steidl;79
Gert R. G. Lanckriet;77
Murali Rangaswamy;6
Athanasios V. Vasilakos;396
Jesús Arturo Orozco;2
Ozan Öktem;21
Caroline Ziemkiewicz;3
Lisa P. Nathan;16
Ke Chen 0001;43
Thomas Zilio;4
Frank Dürr;9
David Tschumperlé;9
Raihan Ur Rasool;7
Kshanti A. Greene;2
Anne Auger;23
Franz Rothlauf;86
Werner Schafhauser;3
Gunther Uhlmann;11
Jeffrey V. Nickerson;59
Helmut Nechansky;18
Pascal Van Hentenryck;259
Hamish Cunningham;40
Roman W. Swiniarski;28
Michael Kifer;83
Jan Modersitzki;48
Fu-Kuo Chang;8
Kalina Yacef;41
Luciana S. Buriol;18
Andrea Reale;13
Nada Hashmi;2
Hyeonbae Kang;10
Rafael Andrade 0001;6
Nikola K. Kasabov;226
Michael A. Lones;21
Henri Prade;452
Igor Bilogrevic;5
Stefano Ceri;83
Corrado Mencar;41
Derrick L. Cogburn;17
Alessandro Sperduti;142
Arpita Ghosh;18
Domenico Quagliarella;4
G. Matthew Fricke;1
Bonnie A. Nardi;76
Michael M. Bronstein;64
Marco Zapletal;18
Yu-Kwong Kwok;102
Brigitte Forster;7
Girish Chowdhary 0001;34
Jano I. van Hemert;33
William R. B. Lionheart;8
Ivan Herman;13
Vana Kalogeraki;97
Saso Blazic;21
Jennie Si;33
Yan Zhang 0030;6
Carlos Queiroz;6
Linda J. Larson-Prior;7
Roberto Sepúlveda Cruz;2
Paolo Cremonesi;56
Yu Chen 0002;36
Volker Jungbluth;2
Dennis Lappe;2
Kai Furmans;15
Mario Thron;3
Franz-Josef Hoffmann;2
Michael Kleinemeier;2
Joachim Seidelmann;2
Christopher Kirsch;5
Jan Schlechtendahl;4
Ulrich Berger 0002;19
Johannes Diemer;2
Andreas Bunte;3
Josef Papenfort;2
Thomas Tauchnitz;2
Michael ten Hompel;30
Alexander Kuss;2
Mario Trapp;28
Florian Weißhardt;2
Tobias Krühn;3
Michael Zürn;1
Nicole Schmidt;8
Stefan Biffl;181
Lisa Forstner;4
Thomas Bauernhansl;16
Andreas Schreiber 0003;2
Gerd Hoppe;3
Matthias Loskyll;4
Dorothea Pantförder;2
Michael Bodden-Streubühr;2
Giovanni Prestifilippo;2
Marcus Defranceski;2
Peter Tenerowicz-Wirth;4
Arndt Lüder;28
Marco Freund;2
Severina Popova-Dlugosch;1
Claudia Eckert 0001;113
Klaus-Dieter Thoben;111
Kevin Marschall;3
Wolfgang Kastner;95
Ulrich Brück;2
Siegfried Dais;2
Marc Dorchain;2
Tobias Voigt;5
Jürgen Jasperneite;73
Johann Soder;2
Annika Hauptvogel;3
Heiko Stichweh;4
Matthias Riedl;7
Dietmar Winkler 0001;28
Dieter Wegener;2
Jens Pottebaum;8
Michael Henke 0004;3
Henning Kagermann;7
Götz Wehberg;2
Karl Tragl;2
Oliver Roscher;2
Florian Podszus;3
Nicolas Deuß;2
Stefan Hoppe;2
Tobias Hegmanns;3
Alexander Schließmann;2
Matthias Gruhler;2
Helmut Zaiser;2
Thies Uwe Trapp;2
Christian Wurll;2
Thomas Adolf;2
Richard Hume Middleton;1
Sigurd Skogestad;44
George Yin;44
Frederick E. Daum;5
Hassan K. Khalil;102
Alessandro Giua;96
Krzysztof Szajowski;12
Vladimír Kucera;80
Harry L. Trentelman;32
Ian Dobson;27
Fabrizio Caccavale;6
Monique Chyba;4
Paul Van Dooren;83
Håkan Hjalmarsson;105
Mathukumalli Vidyasagar;65
Georg Frey;77
Marco Pavone;183
Thomas Meurer;26
Giuseppe Oriolo;67
Kaan Erkorkmaz;2
Dale Enns;2
Gongguo Tang;27
Jorge Otávio Trierweiler;4
Minyue Fu 0001;143
Tomasz R. Bielecki;3
Martin Corless;13
Kevin M. Lynch;83
Paulo Tabuada;127
Didier Henrion;30
Bruce A. Francis;30
S. Torkel Glad;4
Alessandro Astolfi;211
Bruce E. Hajek;66
Alberto Bemporad;107
Hitay Özbay;60
George J. Pappas;318
Robert E. Skelton;31
Christine M. Belcastro;6
Kang-Zhi Liu;24
Naomi Ehrich Leonard;110
John Lygeros;257
Angelia Nedic;66
Laurent Praly;47
Miroslav Krstic;383
John M. Wassick;19
Jianjun Shi;41
Michael Cantoni;57
Richard M. Murray;202
Mario Sznaier;73
Alessandro De Luca 0001;46
Mario Garcia-Sanz;2
Qinghua Zhang;38
Spyros A. Reveliotis;58
David A. Castañón;69
Augusto Ferrante;33
Hsiao-Dong Chiang;46
Monique Jeanblanc;11
Pierre Bernhard;11
Richard B. Vinter;36
Claudio Melchiorri;83
Asuman E. Ozdaglar;110
Teodoro Alamo;27
Vijay Gupta 0001;88
Peter J. Seiler;53
Alfonso Farina;76
Tore Hägglund;11
Kristin Ytterstad Pettersen;71
Suresh P. Sethi;47
Costas D. Vournas;10
Ronald P. S. Mahler;32
Rik Pintelon;66
Vijay Vittal;15
Rudibert King;12
Pavel S. Shcherbakov;23
Paolo Falcone;35
Heike Faßbender;13
H. Eric Tseng;18
Ricardo G. Sanfelice;100
Moritz Diehl;147
Mark L. Darby;2
Andrew R. Teel;205
Brett Ninness;41
Curtis P. Mracek;2
Jean-Michel Coron;12
Tetsuya Iwasaki;45
Lars Grüne;28
Joe H. Chow;37
Michel Verhaegen;135
Roger W. Brockett;34
Michael Sebek;52
Alexander Efremov;3
Mark Cannon;41
Manuel Silva;10
Stefano Chiaverini;40
Antonio Visioli;65
James E. Braun;9
Lennart Ljung;99
Andrea Caiti;11
Satoshi Tadokoro;200
Anthony M. Bloch;32
Christine M. Haissig;2
James A. Primbs;16
Hong Ye;21
Jean-Pierre Raymond;15
Dominikus Noll;30
James Moyne;2
Gianluca Antonelli;25
Eduardo Cerpa;5
Daniele Carnevale;4
Mark W. Spong;122
Alejandro D. Domínguez-García;36
Petros A. Ioannou;117
Rajesh Rajamani;48
David Martín de Diego;15
Ying Hu;37
Benedetto Piccoli;56
Giuseppe Casalino;22
Eduardo D. Sontag;142
Hideo Nagai;5
Si-Zhao Joe Qin;31
Finn Ankersen;3
Gabriele Pannocchia;9
Ramesh Johari;37
Luigi del Re;98
Shanjian Tang;12
Dominique Bonvin;56
Qing Zhang;51
David H. Owens 0001;42
Maurizio Falcone;22
Giorgio Rizzoni;31
Andreas Varga;15
Enrique del Castillo;14
Martin Otter;12
Fredrik Gustafsson;167
Pablo A. Iglesias;30
Abel Cadenillas;5
Ron J. Patton;22
Mustafa Khammash;75
Tongwen Chen;146
Jing Sun;74
Christoph Kawan;14
Johan Schoukens;117
Fred Wang;3
Jorge Cortés;173
Shige Peng;8
Jeff S. Shamma;115
Luigi Iannelli;13
Ali Jadbabaie;202
Domenico Prattichizzo;170
Alexandre Rodrigues Mesquita;2
Matthias Kawski;8
Alessandro Chiuso;38
Xi-Ren Cao;66
Keith Glover;19
R. Srikant 0001;200
Onur Toker;10
Sasa V. Rakovic;15
Yutaka Yamamoto;67
Arthur J. Krener;24
Francesco Casella;10
Frank Allgöwer;327
Romain Postoyan;16
Fabio Fagnani;48
Thomas B. Schön;92
John Baillieul;51
Serdar Yüksel;96
Ben M. Chen;105
Eitan Altman;220
Sonia Martínez;116
Wolfgang Mauntz;4
Kyriakos G. Vamvoudakis;35
Pierre Rouchon;84
J. David Powell;6
Sergio Galeani;8
Gary J. Balas;30
Tyrone E. Duncan;17
Peter E. Caines;104
Sean B. Andersson;46
S. O. Reza Moheimani;68
Ian R. Petersen;324
Fernando Paganini;46
Tamer Basar;425
Wei Ren;48
Jie Chen;162
Julian Morris;6
Janos Gertler;7
Abbas Emami-Naeini;3
Li Qiu;9
Walter Murray Wonham;78
L. C. G. Rogers;9
Girish N. Nair;39
Mihailo R. Jovanovic;94
Roberto Tempo;72
Wim Michiels;59
Hidekazu Nishimura;12
Hans-Michael Kaltenbach;4
Asgeir J. Sørensen;15
Lucy Y. Pao;48
David Angeli;59
Anuradha M. Annaswamy;48
Lorenzo Marconi;75
Ambarish Goswami;28
Pulkit Grover;76
César de Prada;19
Thor I. Fossen;43
James B. Rawlings;28
Magnus Egerstedt;249
Luigi Villani;49
Karl Åström;5
Sebastian Engell;100
Steven X. Ding;71
Tansu Alpcan;35
Vasile Sima;11
Jay E. Aronson;15
Jiang Guo;19
Blaine T. Garfolo;2
Johanna Olson Alexander;2
Constantinos J. Stefanou;5
James Ross;6
Laura D. Massrcoulides;2
Deborah Bayles Kalman;3
Carlos Romero;37
Michael Metcalf;8
Zhengxin Chen;79
J. Solak;2
Jaak Jurison;10
G. Lawrence Sanders;39
Choon Seong Leem;20
Ming Wang;31
June S. Park;7
Patrick Verlinde;6
Ruth A. Guthrie;9
Mohammed B. Khan;2
Kevin P. Duffy;5
Catherine M. Ricardo;6
Salvatore T. March;32
Clive D. Wrigley;6
Anita Lee-Post;6
Richard E. Korf;94
Joseph K. Tan;11
Gene Mesher;3
A. Sakurai;2
Charlie Chien-Hung Chen;2
Jerry Banks;29
Michael Sampson;3
Melody Y. Kiang;12
Jane K. Winn;4
Marco Bruni;2
Robert J. Thierauf;3
Judy L. Wynekoop;6
Kichan Nam;15
Aun Neow Poo;30
Senthilanand Chandrasekaran;2
Sushil K. Sharma;14
Raymond McLeod;2
Vladimir I. Zadorozhny;4
Kaushal Chari;15
Timothy R. Anderson 0002;7
Ellen M. Hepp;2
Fatemeh Zahedi;22
Donna Weaver McCloskey;6
Kevin L. Lothridge;2
Reza Azarmsa;2
Sagjin Yoo;2
Pedro David Pérez;2
Elizabeth Rhodenizer;2
Andrew Prestage;3
Merle P. Martin;5
Khalid Sayood;58
Gordon B. Davis;47
Seth D. Bergmann;2
Stephen M. Jodis;4
Chen H. Chung;8
M. L. Plume;2
Bryan Pfaffenberger;7
Thomas T. Barker;2
M. Tamer Özsu;141
John Vargo;2
Tonya Barrier;4
Sowmyanarayanan Sadagopan;3
Eduardo Gelbstein;4
Jeen-Su Lim;4
Marshall Scott Poole;30
Theo Mandel;3
Brenda J. Moscove;2
Jeremy Rasmussen;2
Russell K. Chan;2
Marc Schoenauer;132
Richard O. Mason;17
Mark P. Sena;6
Robert R. Harmon;3
Jennifer DeCamp;6
Zaven A. Karian;3
William Go;2
Donald Robbins;4
George J. Klir;74
Marietta J. Tretter;10
Jeff Gilchrist;5
Ken Hultman;2
Pruthikrai Mahatanankoon;15
Bengt Klefsjö;3
Hossein Bidgoli;4
Sathiadev Mahesh;3
Thomas A. Doucet;3
Raymond Greenlaw;11
Robert W. Blanning;38
Monica Adya;8
Dennis Guseman;2
J. P. Shim 0001;12
Daniel J. Power;19
Kathryn Rea;2
David A. Starrett;2
Richard J. Barnes;2
Asterios G. Kefalas;2
Ali R. Montazemi;8
Lesley Anne Robertson;3
Yehia Mortagy;2
Dorothy Elliott Leidner;2
Marlei Pozzebon;14
Krishnamurty Muralidhar;9
Jin H. Im;3
A. Graham Peace;7
Amrit Tiwana;33
Denis J. Protti;4
Dong-Wan Tcha;3
Michael Rosemann;88
Curt M. White;22
Claudia Loebbecke;40
S. Sudarshan 0001;99
C. Brad Crisp;2
Alexandra Durcikova;21
Joseph C. Otto;2
Frederick N. Springsteel;22
Uday S. Murthy;20
Bill M. Catambay;2
Kevin J. Stiroh;2
Jae Kyu Lee;33
Marc P. Thomas;2
Minopu Asada;2
Steven H. Goldberg;2
Ata Nahouraii;2
Keith M. Reynolds;2
M. E. Kabay;23
Adriano O. Solis;3
Kenny K. F. Lee;3
Sasan Rahmatian;2
Y. Daniel Liang;10
William A. Shay;5
Konrad Morgan;2
Robert G. Fletcher;3
Alan B. Craig;6
Stanislaw Raczynski;17
William P. Wagner;13
Randal D. Pinkett;5
Abraham Kandel;183
Rod Stephens;2
Bengt Karlöf;2
Rahul Singh;73
Howard E. Sypher;2
Herbert A. Simon;71
Thomas M. Parks;3
David Rodrick;2
Daniel Felsenstein;5
Günter Neumann;57
Amit Das;4
George Gustav Savii;2
Sergios Theodoridis;156
Michael Bedell;2
Ray Hunt;48
John-Paul Hosom;10
Dale Shaffer;5
Dean Kashiwagi;2
Amitava Dutta;20
Bernhard von Stengel;36
Conrad Shayo;8
Elia Chepaltis;2
Sean B. Eom;16
Douglas C. Pence;2
Carmen de Pablos;2
Renato Fonseca F. Werneck;45
Andrew Winslow;65
Jiong Guo;36
Ashwin Nayak;28
Ulrich Rüde;128
Maciej Gazda;2
Vitaly Feldman;51
Michael Elkin;48
Irène Durand;16
Ben W. Reichardt;12
Shai Shalev-Shwartz;69
Elisa Ricci 0001;50
Ryan Williams 0001;106
Vijay Sundararajan;4
Atri Rudra;83
Lisa Hellerstein;25
Kunsoo Park;103
Shahin Kamali;17
Maurice Herlihy;107
Andrzej Pelc;288
Shay Mozes;13
Danny Krizanc;62
Maria J. Serna;90
Nicole Megow;12
Yuri Pirola;11
Tian-Ming Bu;10
Leah Epstein;76
Jost Enderle;5
Rolf Klein;46
Rajeev Rastogi;62
George B. Mertzios;23
Henning Fernau;122
Amihood Amir;20
Aleksandrs Belovs;19
Stephen R. Tate;41
Xavier Défago;30
Gábor Galambos;14
Yoji Kajitani;47
Jeffrey C. Jackson;11
Damien Woods;50
Liam Roditty;58
Spyros C. Kontogiannis;6
Rahul Jain 0001;16
Rolf Wanka;53
Leszek Gasieniec;17
Leif Kobbelt;193
Rachid Guerraoui;107
Jyrki Kivinen;11
Ronald Jackups Jr.;2
Ophir Frieder;222
Pranjal Awasthi;4
Manor Mendel;21
Yaoyun Shi;35
Robert T. Schweller;21
Jochen Könemann;17
Danny Z. Chen;94
Rocco A. Servedio;173
MohammadTaghi Hajiaghayi;21
Tushar Deepak Chandra;5
Nikhil Bansal;24
Costas Busch;43
Hans L. Bodlaender;98
Eric Ruppert;48
Seokhee Hong;3
Naila Rahman;6
Patrick K. Nicholson;26
Matthieu Roy;39
Dina Sokol;30
Teresa M. Przytycka;67
Adnan Aziz;32
Amit Prakash;13
Laura Toma;20
Vahab S. Mirrokni;95
Marcin Mucha;22
Alantha Newman;21
Eric Tannier;34
Dieter Kratsch;53
Holger Petersen 0001;71
Paul (Pavlos) Spirakis;11
Chengwen Chris Wang;2
Esteban Feuerstein;8
Ronitt Rubinfeld;99
Moshe Lewenstein;44
Tamal Krishna Dey;4
Katarína Cechlárová;17
Mihai Patrascu;48
André Schiper;146
Bin Ma;96
Paul Wollan;54
Renato F. Werneck;41
Giuseppe Lancia;20
Xiaofeng Gao;12
James R. Lee;27
Ioan Todinca;65
Robert P. Dick;34
Wei Wei Sun;3
Réka Albert;24
Christiane Schmidt 0001;38
Jonathan Feldman;2
Fabrizio Frati;48
Roberto Grossi;43
Thierry Lecroq;45
Sandra Zilles;86
Alain Tapp;48
Lenore Cowen;19
Catherine C. McGeoch;21
Li (Erran) Li;4
George Christodoulou 0001;2
Christos D. Zaroliagis;139
Aaron Bernstein;14
Rune B. Lyngsø;9
Takeaki Uno;107
Eyal Even-Dar;4
Alon Itai;41
Michel Raynal;367
Wing-Kin Sung;113
S. Matthew Weinberg;101
Frank Ruskey;61
Xi Chen;160
Timon Hertli;7
Chih-Wei Yi;27
Maarten Löffler;28
Lefteris M. Kirousis;13
Moshe Babaioff;3
Danupon Nanongkai;62
Dana Ron;117
Kirill Kogan;15
Li-Sha Huang;9
Stefan Kratsch;61
Asaf Levin;119
Edith Cohen;48
Angelika Steger;112
Chris Chu;42
Djamal Belazzougui;20
Jens Gramm;6
Adam L. Buchsbaum;5
Vera Asodi;9
Shuichi Miyazaki;17
Sigrid Knust;35
Aleksandar Nikolov;23
Rudolf Fleischer;30
Lenore J. Cowen;13
Lyle A. McGeoch;5
Siu-Ming Yiu;180
Dariusz R. Kowalski;76
Yu Wang 0003;131
Christos Levcopoulos;45
René A. Sitters;5
Miklós Csürös;19
Markus Schmidt 0003;7
Li Zhang 0001;65
Yakov Nekrich;103
Ke Yi 0001;73
Debmalya Panigrahi;56
Seth Pettie;89
Christian Wulff-Nilsen;80
Yuzheng Ding;13
Giovanni Manzini;66
Kamesh Munagala;78
Aravind Srinivasan;156
Shengyu Zhang;92
Etsuji Tomita;27
John Hershberger 0001;36
RezaulA. Chowdhury;2
Zoltán Király;22
Christian Schindelhauer;80
Matthias Westermann;33
Hagen Höpfner;38
Mathieu Blanchette;46
Yaochun Huang;5
Henry Leung;166
Mohammad Taghi Hajiaghayi;12
Glencora Borradaile;5
Masashi Kiyomi;2
Qizhi Fang;18
Barbara M. Terhal;24
Markus Hinkelmann;4
Pranab Sen;29
Dimitrios M. Thilikos;266
Adam R. Klivans;29
Zeph Landau;13
Johannes Singler;19
Thore Husfeldt;24
Tyson Williams;20
Nicolò Cesa-Bianchi;41
Deeparnab Chakrabarty;6
Amir Nayyeri;28
José D. P. Rolim;113
Paul M. B. Vitányi;224
Juan A. Garay;24
Csanád Imreh;15
Sean Hallgren;16
Sungjin Im;2
MohammadHossein Bateni;2
Robert W. Irving;26
Goran Konjevod;22
Maxim Sviridenko;121
Satish Rao;63
Kirk Pruhs;139
Madhav Jha;2
Alejandro López-Ortiz;80
Julián Mestre;43
Petteri Kaski;25
Luca Trevisan;188
Fabian Kuhn;49
Paolo Ferragina;22
Mohammad Mahdian;32
Fabrizio Grandoni 0001;14
David S. Johnson;66
Falk Hüffner;8
Thomas Moscibroda;60
Danny Hendler;32
Brendan D. McKay;62
Friedhelm Meyer auf der Heide;126
Katsuhisa Yamanaka;8
Kim-Manuel Klein;20
Adi Akavia;9
Shin-Ichi Nakano;61
Riko Jacob;16
Jesper Jansson;13
Jens Stoye;90
Martin Roetteler;30
Christophe Paul;61
Akihisa Tamura;27
Berthold Vöcking;125
Ayumi Shinohara;100
Eric Price;45
Kazuo Iwama;61
Yngve Villanger;97
Kun-Mao Chao;74
Mark Moir;46
Dominik Schultes;16
Edgar A. Ramos;40
Julia Chuzhoy;27
Gadi Taubenfeld;91
Lov K. Grover;14
Moritz Hardt;35
Christoph Ambühl;6
Sofya Raskhodnikova;30
István Miklós;17
Stefano Varricchio;62
Samir Khuller;74
Kurt Mehlhorn;165
Jelani Nelson;37
Christino Tamon;24
Panagiota Fatourou;12
Luís M. S. Russo;18
Yitong Yin;44
Ricardo Baeza-Yates;114
Alade O. Tokuta;26
Tom Kamphans;4
Serge Gaspers;4
Valerie King;40
Eugene Shragowitz;17
Eric Blais;13
Srinivasa Rao Satti;58
Meng He 0001;5
Tak Wah Lam;40
Pierre-Étienne Meunier;9
Jan Vahrenhold;78
Stéphane Vialette;99
Shuchi Chawla 0001;19
Rajmohan Rajaraman;48
Esko Ukkonen;141
Renato Renner;68
Olivier Gascuel;31
Lothar Schmitz;25
Elmar Langetepe;33
Telikepalli Kavitha;53
Alistair Moffat;114
Ruth Urner;21
Markus Bläser;34
Markus E. Nebel;31
Dahlia Malkhi;56
Travis Gagie;47
Yoshio Okamoto;53
Frances A. Rosamond;41
Raffaele Giancarlo;36
Ming-Yang Kao;64
Tadao Takaoka;78
Martin Rötteler;51
Rezaul Alam Chowdhury;12
Yaoliang Yu;33
Joel Ratsaby;48
Seshadhri Comandur;2
Daniel Dominic Sleator;19
Martin Dietzfelbinger;28
Koji M. Kobayashi;19
Graham Cormode;38
David Xiao;41
Pierre Fraigniaud;50
Michael Dom;5
Justin Thaler;86
A. A. Servedio;2
Amit Chakrabarti;18
Swen Schmelzer;5
Michele Mosca;38
Robert Krauthgamer;70
Ulrik Brandes;39
Chandra Chekuri;9
Tobias Weinzierl;37
Sharma V. Thankachan;83
Neeldhara Misra;28
Louxin Zhang;95
Nina Amenta;27
Balasubramanian Sivan;40
Kaushik Ravindran;3
Peichen Pan;6
Ben Reichardt;11
Venkatesan Guruswami;91
Zhang Zhao;5
Peter C. Richter;5
Vikram Sharma 0001;17
Kunal Talwar;87
Martin Farach-Colton;29
Abraham Flaxman;7
Olivier Devillers;40
Mark S. Manasse;14
Venkatesh Srinivasan 0001;11
Jakub Truszkowski;11
Monika Rauch Henzinger;32
Jonathan R. Ullman;75
Tiow Seng Tan;32
Ioannis Chatzigiannakis;47
Norbert Zeh;88
Ran Duan;11
Tal Mor;31
M. S. Ramanujan 0001;29
Masayuki Takeda;168
Jon Feldman;8
Aaron Zollinger;18
Prudence W. H. Wong;69
Shiri Chechik;18
Marek Cygan;9
Andris Ambainis;75
Detlef Sieling;30
Ragnar Nevries;9
Walter Unger;49
Vicky Papadopoulou;6
Markus Chimani;14
Fedor V. Fomin;22
Helmut Alt;20
Avrim Blum;37
Minming Li;41
Wolfgang P. Kowalk;6
David F. Manlove;51
Haiming Luo;2
Gabi Dorfmüller;3
Yin-Yu Ye;2
Guido Schäfer;62
Mark Jones 0001;19
Wing-Kai Hon;19
Francis Y. L. Chin;69
Daniel Valenzuela 0001;16
Martin Skutella;109
Shin-ichi Minato;65
Vijaya Ramachandran;107
Adam D. Smith;92
Vahid Liaghat;13
Feng Luo 0002;8
Ho-Lin Chen;10
Matias Korman;13
Hannah Honghua Yang;9
Alejandro Salinger;23
Marcel Roeloffzen;17
Ramesh Hariharan;29
Till Tantau;83
Ron Lavi;10
Aries Wei Sun;6
Simon J. Puglisi;76
Lhouari Nourine;37
José Verschae;33
Juha Kärkkäinen;18
Alexander Matveev;2
Rolando D. Somma;8
Stefan Funke;22
Eric McDermid;10
Mengling Li;2
Viswanath Nagarajan;34
Saket Saurabh 0001;284
Hamid Mahini;4
Vladimir Braverman;11
Nitish Korula;15
Veli Mäkinen;48
Thomas Erlebach;40
Tim Jonischkat;3
Olivier Powell;7
Boaz Patt-Shamir;78
Michel Habib;23
Daniel Warner;2
Marcin Pilipczuk;45
David R. Wood;214
Ling Ding;9
Prahladh Harsha;23
Nicolas Trotignon;53
Ted Herman;37
Hiroki Yanagisawa;20
Michal Pilipczuk;101
Alexandre Termier;33
Ulrich Meyer 0001;27
Friedrich Eisenbrand;14
Mingji Xia;38
Matthew J. Patitz;13
Magnus Wahlström;96
Michael Langberg;84
Balaji Raghavachari;34
Lucian Ilie;41
J. Ian Munro;110
Andrew McGregor 0001;55
Dong Xu;64
David Doty;24
My T. Thai;130
Jesper Nederlof;49
Shubhangi Saraf;61
Shinnosuke Seki;78
Csaba D. Tóth;232
Pinyan Lu;75
George Karakostas;27
Ravishankar Krishnaswamy;7
Kunihiko Sadakane;66
Jiri Sgall;2
Morteza Zadimoghaddam;74
Stefan Szeider;224
Aram Wettroth Harrow;29
Xiuzhen Cheng;116
Edward A. Hirsch;21
Ming Min Li;2
Paola Flocchini;22
Fabio Cunial;20
Tjark Vredeveld;34
Daniel Lokshtanov;35
Matthias Kretschmer;4
Chin Lung Lu;27
Francis Zane;21
Feng Wang;156
Ioannis Koutis;12
Zhiyi Huang 0002;17
Stephan Kreutzer;55
Rahul Shah;16
Shin-ichi Tanigawa;49
Ashley Montanaro;40
Jean-Marc Petit;54
Christian Komusiewicz;33
Xiaowen Chu;96
Johannes Blömer;18
Anders Yeo;228
Takashi Washio;67
Uri Zwick;187
Spyros Angelopoulos 0001;14
György Dósa;12
Constantine G. Evans;2
Jeff Edmonds;17
Vincent Berry;13
Scott M. Summers;45
Hideo Bannai;16
Martin Oellrich;3
Richard Ryan Williams;9
Bernd-Holger Schlingloff;37
Christoforos L. Raptopoulos;24
Guy Kortsarz;50
Dominik Scheder;23
Ofer Neiman;66
Mohammad Reza Khani;6
David Eppstein;258
Jérémy Barbay;12
Yoo Ah Kim;7
Johannes Fischer 0001;20
Priyanka Mukhopadhyay;7
Heiko Röglin;43
Chien-Chung Huang;22
Mark de Berg;40
Peter Liske;3
Abhradeep Thakurta;30
Srinivasan Venkatesh 0001;30
Steffen Mecke;3
Eric Bonabeau;23
Riccardo Poli;136
Günter Rudolph;73
Lukasz A. Kurgan;42
Susan Stepney;99
Mika Hirvensalo;33
Shuzhi Sam Ge;157
Nicolas Ollinger;28
Hans-Georg Beyer;76
Thomas Jansen 0001;16
Fumiaki Tanaka;2
Gary B. Fogel;40
Andrew M. Sutton;47
Marek Zukowski;5
Natalio Krasnogor;81
Jean-Baptiste Yunès;27
Kalle-Antti Suominen;3